Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
54.292103033431616,M,3.0,Uneducated,Married,$80K - $120K,Blue,72.04602359840142,3.0,1.7850067109460743,2.8595196828765004,3.29512620205052,0.0,11.940428956373719,0.344139925669102,4.825159676867817,31.70863745748022,0.4763674656356567,0.0
48.87353658898013,M,2.0,Unknown,Divorced,$80K - $120K,Blue,46.32777162206785,3.0,1.7850067109460743,2.8595196828765004,3.1291074079207073,1286.0,8.244450701310729,0.5504583609341246,4.765104478967109,32.04040331647414,0.4691031630692792,0.464
56.46259899060365,M,4.0,Uneducated,Single,$60K - $80K,Blue,70.1583039069471,1.0,1.7850067109460743,1.9280209192160092,3.2613879690454874,0.0,11.169335574785405,0.4207406015598969,4.610320548350076,18.39037667133538,0.203545774691062,0.0
58.63475240263122,F,2.0,Graduate,Single,Less than $40K,Blue,68.27775313662977,4.0,1.7850067109460743,2.8595196828765004,3.076769048694376,0.0,8.434936536151794,0.512665241794911,4.895032081781818,29.693186738781975,0.5063500173585257,0.0
35.920191869726146,M,2.0,High School,Unknown,$80K - $120K,Blue,32.44486490272231,4.0,1.7850067109460743,1.9280209192160092,3.2474856029281844,1612.0,10.677094170537181,0.40536805050200225,4.888483641209323,33.02899318376421,0.5847240698372905,0.145
27.33409574175547,F,0.0,High School,Single,Less than $40K,Blue,17.797386908570836,6.0,1.7850067109460743,3.7777395820328716,3.152890929049692,1195.0,8.81614264586313,0.37215115082898975,4.680769092335823,22.977695617706946,0.3632914049295002,0.34
38.07345549808834,M,3.0,Graduate,Married,$120K +,Blue,44.555737559393826,5.0,1.3401306638127914,3.7777395820328716,3.257088586663706,1945.0,10.857644635480565,0.41595471975109727,4.565200734131039,17.187033878527362,0.5553526938693532,0.151
46.70936743296097,F,3.0,Unknown,Single,Less than $40K,Blue,57.15320245585392,3.0,1.3401306638127914,1.9280209192160092,3.0683156197580037,1578.0,3.558794777107074,0.4854402985476976,4.70385032698841,21.484430986665433,0.3453975256004963,0.983
56.46259899060365,M,2.0,Unknown,Married,$60K - $80K,Blue,75.84244341132725,3.0,1.3401306638127914,2.8595196828765004,3.209031174579017,1761.0,9.787962990951097,0.34073959323909553,4.492838070881074,19.95675236238744,0.41397837403515414,0.264
47.791209634952025,M,2.0,Graduate,Married,$80K - $120K,Blue,57.15320245585392,4.0,1.7850067109460743,2.8595196828765004,3.2969709552316213,1273.0,11.913771242689243,0.31454734265598777,5.009562261325201,32.371038882484015,0.5669886447489305,0.051
58.63475240263122,M,3.0,Graduate,Single,$120K +,Blue,68.27775313662977,3.0,1.7850067109460743,1.9280209192160092,3.3098073893518367,2517.0,12.208127424628934,0.4389037705822794,4.88083719014618,30.032159736314334,0.5962685829414004,0.08
58.63475240263122,F,1.0,Graduate,Married,Unknown,Blue,70.1583039069471,5.0,2.162335113809586,1.9280209192160092,3.142460939263802,1389.0,8.469934810558984,0.2409084727444385,4.552111744641788,15.956165511783963,0.3240024445431933,0.439
44.54717995809545,M,4.0,Uneducated,Married,$120K +,Blue,53.50943731117583,2.0,1.7850067109460743,2.8595196828765004,3.188415104872599,468.0,9.741408953250772,0.3770764049576685,4.737700662993939,22.977695617706946,0.19634816212287448,0.09
67.33883731573134,M,0.0,High School,Single,$60K - $80K,Blue,79.66601107126517,5.0,1.7850067109460743,0.9783565022598081,3.08538533599522,0.0,8.529032352266643,0.3460701226060948,4.605606524979966,22.23513053939362,0.489334268444985,0.0
66.24953883004174,F,1.0,Post-Graduate,Married,Less than $40K,Blue,89.33778612666569,3.0,0.7846086187971678,2.8595196828765004,3.0548211867826978,0.0,8.20482340279458,0.4316703249015877,4.35554326239409,16.36970835854073,0.31238363379262213,0.0
57.54847223902206,M,1.0,College,Married,$120K +,Blue,72.04602359840142,4.0,1.7850067109460743,1.9280209192160092,3.1309826456779697,2415.0,6.636799519920765,0.31662257620842854,4.52164321861757,18.39037667133538,0.5019531221853508,0.856
48.87353658898013,F,4.0,Unknown,Single,$40K - $60K,Silver,55.327083464005966,6.0,1.7850067109460743,1.9280209192160092,3.274883404415772,968.0,11.380936753859181,0.32380482738238864,4.7695671712090055,25.874390120816226,0.43613623507953725,0.057
46.70936743296097,F,1.0,Graduate,Single,$40K - $60K,Blue,57.15320245585392,3.0,2.162335113809586,1.9280209192160092,3.058691821961148,885.0,7.1117673425936685,0.5171917188265314,4.920020198993331,32.04040331647414,0.503956866182607,0.596
43.46685724110158,F,1.0,High School,Single,Less than $40K,Blue,51.70046512622444,4.0,1.3401306638127914,0.0,3.2238830709201283,1023.0,10.2676626368252,0.45076583635118506,4.810930917318764,21.86082508098064,0.5311334139827855,0.127
48.87353658898013,F,5.0,Graduate,Divorced,Less than $40K,Blue,64.53871865428522,3.0,1.7850067109460743,2.8595196828765004,3.0672597687100986,925.0,7.244213264686939,0.46992055725914883,4.907076216481864,37.206446833177914,0.44526986522162365,0.581
52.12332697130222,F,1.0,Graduate,Married,Less than $40K,Blue,57.15320245585392,2.0,1.7850067109460743,1.9280209192160092,3.150273361482905,2186.0,8.01438858266867,0.4207406015598969,5.2158770992936985,46.31025591020923,0.5311334139827855,0.639
51.03960474960772,M,3.0,Post-Graduate,Single,$60K - $80K,Blue,62.6805305953057,5.0,1.3401306638127914,1.9280209192160092,3.180309061689697,954.0,9.44808026905824,0.3914852616765812,4.557280956345523,21.86082508098064,0.337055957181082,0.202
51.03960474960772,M,3.0,Graduate,Married,$80K - $120K,Blue,60.83010363600461,3.0,1.7850067109460743,2.8595196828765004,3.309587894521886,0.0,12.318142744926236,0.4312855762264705,4.8431835896196835,32.371038882484015,0.49629638518312064,0.0
40.22911994530827,M,3.0,Uneducated,Married,$80K - $120K,Blue,44.555737559393826,2.0,1.3401306638127914,1.9280209192160092,3.273924594106791,0.0,11.440008547748903,0.4392804833864527,5.234648961339632,44.2434366648662,0.5110996004874853,0.0
46.70936743296097,F,4.0,College,Married,Less than $40K,Silver,58.987603146140664,3.0,1.3401306638127914,1.9280209192160092,3.245180234771086,1930.0,10.577292932794114,0.45076583635118506,4.413135956895437,9.72012398560634,0.663825026489463,0.179
62.98380346912651,M,1.0,High School,Single,$60K - $80K,Blue,73.94077930115093,4.0,1.3401306638127914,3.7777395820328716,3.163717057340574,2517.0,8.193949904107036,0.329862594163194,4.824806197788424,26.933257445333545,0.49710869748023373,0.638
58.63475240263122,M,3.0,Graduate,Single,$60K - $80K,Blue,75.84244341132725,2.0,2.162335113809586,1.9280209192160092,3.1690650124995505,0.0,9.579161122043708,0.49583245959428857,5.062906094472598,25.160556278376838,0.526206454102333,0.0
47.791209634952025,F,4.0,Uneducated,Unknown,Less than $40K,Silver,46.32777162206785,5.0,1.3401306638127914,1.9280209192160092,3.258510300379881,1965.0,10.889418055686123,0.43012887486488244,4.603699997011904,18.78586933872191,0.3525205265451125,0.15
49.956338189937725,M,2.0,High School,Married,$60K - $80K,Blue,49.90037885686764,3.0,2.493312967933491,1.9280209192160092,3.1612909850390407,1563.0,8.792103445696428,0.4618901085057631,5.22854265012519,42.44590018618087,0.47125124649725214,0.407
42.38706445679778,M,3.0,Uneducated,Married,$80K - $120K,Blue,44.555737559393826,3.0,1.3401306638127914,2.8595196828765004,3.1555521700030367,1151.0,8.893100805102199,0.4270262124662297,4.319227335338488,12.059911790888021,0.48142915114882945,0.318
46.70936743296097,M,2.0,Graduate,Unknown,$80K - $120K,Blue,58.987603146140664,2.0,1.7850067109460743,0.0,3.270486734540719,1334.0,11.24357288000607,0.4719851779736294,5.096102539280851,41.23334637487581,0.4305729893831943,0.084
43.46685724110158,F,3.0,Unknown,Married,Less than $40K,Blue,53.50943731117583,3.0,2.7901351489641035,1.9280209192160092,3.1256484987948694,2214.0,6.801784023481252,0.5417025477492206,4.911398331917676,34.33212349250733,0.5181337067704824,0.826
57.54847223902206,F,4.0,Unknown,Divorced,Less than $40K,Blue,81.58768318473585,6.0,0.7846086187971678,0.9783565022598081,3.2351735838286526,1288.0,10.454931509115644,0.3901975617797,4.55549283395272,17.187033878527362,0.3632914049295002,0.137
30.54845903161839,F,1.0,Unknown,Single,Less than $40K,Blue,57.15320245585392,1.0,0.7846086187971678,1.9280209192160092,3.1288465574182913,1879.0,7.593449914294519,0.43243859863026224,4.909986963278705,34.00789638925557,0.4930329651401507,0.68
51.03960474960772,F,4.0,Unknown,Married,Less than $40K,Blue,57.15320245585392,4.0,1.7850067109460743,2.8595196828765004,3.127983456269312,2425.0,6.330313917438205,0.4740374951973653,4.7056141789821755,22.23513053939362,0.30350019110461784,0.885
48.87353658898013,F,4.0,Unknown,Unknown,$40K - $60K,Blue,60.83010363600461,4.0,1.3401306638127914,2.8595196828765004,3.118593856748642,0.0,8.913855128141611,0.46853725142285063,4.891605737743289,34.00789638925557,0.525443719808245,0.0
53.207495926520906,M,1.0,Graduate,Married,$80K - $120K,Blue,68.27775313662977,3.0,1.7850067109460743,3.7777395820328716,3.16622437579434,1183.0,9.088771496908384,0.4664518685051464,4.611627306163399,26.228895862299584,0.42776754081335283,0.292
45.6280205326093,M,3.0,Graduate,Single,$120K +,Blue,48.10940219654013,3.0,1.7850067109460743,2.8595196828765004,3.0548211867826978,0.0,8.20482340279458,0.41755693176717085,4.617163995611179,21.86082508098064,0.5311334139827855,0.0
38.07345549808834,F,2.0,College,Unknown,Less than $40K,Blue,34.14121289473243,4.0,1.7850067109460743,2.8595196828765004,3.0895222385995966,971.0,7.687199654215909,0.47061013829034604,4.928066545478324,39.08214266611404,0.41397837403515414,0.505
56.46259899060365,M,4.0,College,Unknown,$60K - $80K,Blue,72.04602359840142,5.0,1.7850067109460743,0.9783565022598081,3.2133111723526846,1728.0,9.891861953842483,0.41994726386610526,4.858681316078126,29.352935424739563,0.5759458184471962,0.246
52.12332697130222,F,3.0,Graduate,Unknown,$40K - $60K,Blue,57.15320245585392,6.0,0.7846086187971678,1.9280209192160092,3.140134616767926,1477.0,8.34867576070808,0.45003593433155525,4.936569507521105,33.02899318376421,0.5150206738024229,0.478
53.207495926520906,F,2.0,Graduate,Married,$40K - $60K,Blue,64.53871865428522,3.0,0.7846086187971678,3.7777395820328716,3.2151376141234813,0.0,10.297692098144418,0.3761855476412253,4.575450680813435,15.956165511783963,0.4037485615073604,0.0
43.46685724110158,M,3.0,Uneducated,Single,$80K - $120K,Blue,42.793565697950044,1.0,1.7850067109460743,2.8595196828765004,3.214600889270673,1917.0,9.87352694765268,0.44228002226798474,5.062132108157729,34.97756160163829,0.4725354666019564,0.268
59.72143236274158,M,2.0,Graduate,Single,$60K - $80K,Blue,57.15320245585392,3.0,1.3401306638127914,1.9280209192160092,3.280941597630082,0.0,11.599301634833335,0.4719851779736294,4.897066770191163,32.371038882484015,0.4120459545350032,0.0
42.38706445679778,M,3.0,Uneducated,Married,$60K - $80K,Blue,30.760822240506478,5.0,0.7846086187971678,0.0,3.179972127549618,0.0,9.738341105216508,0.7528313882251491,4.317350891767221,15.118648172178675,0.9043072817763349,0.0
57.54847223902206,F,4.0,College,Single,Less than $40K,Blue,72.04602359840142,3.0,1.7850067109460743,1.9280209192160092,3.13383802091817,2517.0,6.569284252357657,0.3948979425115243,4.914514790648346,34.97756160163829,0.5035568070228433,0.868
59.72143236274158,F,0.0,College,Married,Less than $40K,Blue,60.83010363600461,1.0,0.7846086187971678,1.9280209192160092,3.1016641739788104,1194.0,7.681946823618467,0.341227118296704,4.911526262355054,34.65534014088063,0.5430385551283992,0.557
52.12332697130222,M,2.0,Post-Graduate,Married,$60K - $80K,Blue,60.83010363600461,3.0,1.3401306638127914,0.0,3.2240994696222076,1965.0,10.08121957199741,0.40701649515826765,4.498276387840512,14.266202759839581,0.33255221886685615,0.243
47.791209634952025,M,1.0,Graduate,Married,$80K - $120K,Blue,53.50943731117583,3.0,1.3401306638127914,1.9280209192160092,3.237667888059446,850.0,10.576534151831714,0.3368180332263122,4.640711635820513,17.591058207230763,0.5363804220373113,0.088
54.292103033431616,F,1.0,Graduate,Single,$40K - $60K,Blue,57.15320245585392,3.0,1.7850067109460743,0.9783565022598081,3.101819292536443,967.0,7.9539339487333445,0.377965214505519,4.882412752188554,32.04040331647414,0.4691031630692792,0.451
47.791209634952025,F,2.0,Doctorate,Single,Less than $40K,Blue,51.70046512622444,6.0,1.3401306638127914,2.8595196828765004,3.194096929780336,1117.0,9.657826150758659,0.5059108254462114,4.843348834289001,24.440046034064988,0.4991333226206055,0.201
49.956338189937725,F,4.0,Unknown,Single,Unknown,Blue,53.50943731117583,1.0,1.7850067109460743,1.9280209192160092,3.197113463300498,860.0,9.787693742666402,0.4351147789564447,4.948101051417039,31.375722087529603,0.46607952088706345,0.149
45.6280205326093,F,2.0,College,Single,Less than $40K,Blue,44.555737559393826,5.0,0.7846086187971678,1.9280209192160092,3.1096155475891667,1589.0,7.330067319174112,0.49261932418839677,4.482805771185833,18.39037667133538,0.5386107034397212,0.69
58.63475240263122,F,2.0,Unknown,Single,Less than $40K,Blue,57.15320245585392,3.0,0.7846086187971678,1.9280209192160092,3.1320296201829385,2517.0,6.397189777211987,0.4020492211071175,4.8871542986555045,35.61907799787342,0.4750935609717217,0.883
52.12332697130222,F,1.0,High School,Married,Less than $40K,Blue,62.6805305953057,5.0,1.3401306638127914,1.9280209192160092,3.088626016119818,866.0,7.800077285546984,0.49519229808657567,4.912356292096174,34.97756160163829,0.5192956870143629,0.454
49.956338189937725,F,2.0,Doctorate,Married,$40K - $60K,Blue,68.27775313662977,2.0,1.7850067109460743,0.9783565022598081,3.14538690326969,2035.0,7.997989755573316,0.4143455271812604,5.031503839564744,36.890796714836796,0.4365969991250374,0.625
35.920191869726146,F,3.0,Graduate,Married,Less than $40K,Gold,57.15320245585392,6.0,1.7850067109460743,1.9280209192160092,3.2691477123562667,1847.0,11.161362516456432,0.514785438506991,5.029740961250491,29.693186738781975,0.5063500173585257,0.119
48.87353658898013,M,1.0,Unknown,Single,$120K +,Blue,49.90037885686764,5.0,1.3401306638127914,0.9783565022598081,3.251578014505823,1295.0,10.811990298986869,0.48212598018095204,4.555044169085791,23.346058920212215,0.3070712921104061,0.109
55.37714003699862,F,3.0,High School,Married,Less than $40K,Blue,62.6805305953057,5.0,1.7850067109460743,1.9280209192160092,3.1467645115798404,2517.0,7.445778224278042,0.4339702703799898,4.737700662993939,22.607403031704443,0.3717489100383529,0.762
42.38706445679778,M,3.0,Unknown,Divorced,$60K - $80K,Blue,35.84943757847705,2.0,1.7850067109460743,2.8595196828765004,3.28601258882772,1138.0,11.63923529743646,0.49132538873583226,5.2348334378875965,39.39183074423115,0.3841786589831916,0.056
65.16059657870024,F,1.0,Graduate,Single,Less than $40K,Blue,57.15320245585392,3.0,1.3401306638127914,1.9280209192160092,3.151482087890378,1444.0,8.638577555494027,0.4135382983947849,5.234060968106546,47.47750897816182,0.45953528638968727,0.417
34.84450177302124,F,0.0,College,Single,Unknown,Blue,20.944157949119926,3.0,0.7846086187971678,3.7777395820328716,3.109379472506192,0.0,8.803338542813991,0.41755693176717085,4.6906226140142175,22.607403031704443,0.3464997368556975,0.0
51.03960474960772,F,2.0,Graduate,Married,Less than $40K,Blue,57.15320245585392,4.0,0.7846086187971678,1.9280209192160092,3.205361451609875,1705.0,9.721767234378614,0.4098838656323375,4.940832959303465,35.298802732614014,0.3492451038579925,0.268
39.150995461553165,M,3.0,Unknown,Single,$40K - $60K,Silver,35.84943757847705,3.0,0.7846086187971678,2.8595196828765004,3.267687338034611,1663.0,11.14426848008168,0.410699075049415,4.892156943859856,30.032159736314334,0.369120875304662,0.11
57.54847223902206,F,2.0,Graduate,Married,$40K - $60K,Blue,66.4045098522394,3.0,0.7846086187971678,2.8595196828765004,3.2169744408378596,1176.0,10.097204426875656,0.44525461211257766,5.269922299103566,49.2106496721185,0.4546789112433021,0.16
49.956338189937725,M,3.0,Uneducated,Single,$40K - $60K,Blue,62.6805305953057,4.0,1.7850067109460743,0.9783565022598081,3.0824103499990323,457.0,8.12655366759369,0.4332052453396155,4.6678098038138485,23.346058920212215,0.35523434272873533,0.253
54.292103033431616,M,1.0,Uneducated,Married,$80K - $120K,Blue,68.27775313662977,6.0,1.3401306638127914,1.9280209192160092,3.297745000146223,2517.0,11.86032799465476,0.4400327248540533,4.7739598336828655,26.581840583477078,0.5067476797681699,0.1
32.695096354330886,M,0.0,Uneducated,Divorced,$40K - $60K,Blue,30.760822240506478,6.0,1.3401306638127914,1.9280209192160092,3.1233640659401303,1461.0,7.933503292568664,0.4597643723731814,4.7420202449632995,31.041637393654575,0.49180330074793255,0.557
48.87353658898013,F,3.0,High School,Single,Unknown,Silver,57.15320245585392,4.0,1.3401306638127914,2.8595196828765004,3.314221272599555,154.0,12.440104852522355,0.39234131240002024,4.638336944687114,22.23513053939362,0.40718184986190475,0.004
45.6280205326093,M,1.0,Post-Graduate,Unknown,$60K - $80K,Blue,58.987603146140664,4.0,1.7850067109460743,3.7777395820328716,3.1676028593660863,1128.0,9.140168644634521,0.385873545170621,4.895847838824398,32.371038882484015,0.44526986522162365,0.274
61.89596442144374,M,2.0,Post-Graduate,Married,$80K - $120K,Blue,62.6805305953057,4.0,1.3401306638127914,2.8595196828765004,3.1588067294251756,2517.0,8.00210885136378,0.45076583635118506,5.255312074674907,46.60298316752003,0.5043565814972306,0.673
51.03960474960772,F,3.0,Graduate,Single,Less than $40K,Blue,68.27775313662977,2.0,1.3401306638127914,0.9783565022598081,3.105262260972403,1025.0,7.9645594451367465,0.3770764049576685,4.9359297151527715,34.65534014088063,0.47932668145560636,0.463
39.150995461553165,F,1.0,High School,Single,Unknown,Blue,57.15320245585392,6.0,1.3401306638127914,1.9280209192160092,3.2734509017259596,1931.0,11.260070712198498,0.4328221250273972,4.662366651460529,22.607403031704443,0.5051549825328036,0.116
46.70936743296097,M,4.0,Post-Graduate,Single,$80K - $120K,Blue,57.15320245585392,5.0,1.7850067109460743,1.9280209192160092,3.112534777188738,1606.0,7.4072706134113595,0.5186866301146674,4.899889241626017,26.933257445333545,0.4324344274430002,0.678
48.87353658898013,M,3.0,Graduate,Single,$80K - $120K,Blue,55.327083464005966,6.0,1.7850067109460743,3.7777395820328716,3.1838744377707613,0.0,9.796818479664795,0.5369493564987297,4.808032004492614,33.02899318376421,0.4319697293950135,0.0
51.03960474960772,M,3.0,High School,Single,$80K - $120K,Blue,57.15320245585392,3.0,1.7850067109460743,3.7777395820328716,3.2406000496444776,868.0,10.634218163063656,0.45003593433155525,4.9182810206828265,30.032159736314334,0.5363804220373113,0.086
48.87353658898013,M,4.0,Graduate,Married,$80K - $120K,Blue,51.70046512622444,5.0,0.7846086187971678,2.8595196828765004,3.272066251968885,917.0,11.319115348951833,0.3358316687935566,4.8867331181919145,29.693186738781975,0.43010652512804254,0.057
59.72143236274158,M,2.0,Graduate,Married,$40K - $60K,Blue,81.58768318473585,3.0,2.493312967933491,2.8595196828765004,3.1391907433450004,2387.0,7.253430204615087,0.47129834377485424,4.917219416387794,34.33212349250733,0.4860219344187822,0.78
46.70936743296097,M,4.0,High School,Married,$120K +,Blue,51.70046512622444,4.0,0.7846086187971678,3.7777395820328716,3.265082431442991,2070.0,11.037865164143216,0.3579267925532176,4.86101218192624,26.581840583477078,0.39830539798539843,0.142
58.63475240263122,M,3.0,High School,Married,$60K - $80K,Blue,83.51580031050923,2.0,0.7846086187971678,1.9280209192160092,3.1898412688267865,1144.0,9.566546021783486,0.46853725142285063,5.206104212851168,44.83719004563646,0.4125297635999037,0.217
60.80850524795237,M,3.0,Graduate,Divorced,$80K - $120K,Silver,57.15320245585392,6.0,1.7850067109460743,3.7777395820328716,3.314221272599555,1384.0,12.388922496084101,0.4974275099897651,4.915398439081055,30.369877643920223,0.4163833803733861,0.04
48.87353658898013,M,2.0,College,Married,$120K +,Blue,64.53871865428522,1.0,1.3401306638127914,1.9280209192160092,3.314221272599555,1649.0,12.377654975981688,0.4474693750792924,5.0498472354618285,36.25678690726087,0.41925408380368595,0.048
52.12332697130222,M,3.0,Uneducated,Single,$80K - $120K,Blue,70.1583039069471,2.0,1.3401306638127914,1.9280209192160092,3.1786267978966345,1650.0,9.144941765576903,0.5052898420439274,4.459302313275745,17.187033878527362,0.43751722669693205,0.355
41.307814263341626,M,2.0,High School,Single,Less than $40K,Blue,49.90037885686764,4.0,0.7846086187971678,3.7777395820328716,3.174243467471666,1643.0,9.048421286481148,0.44115813633138823,5.240559050640386,43.94556157533814,0.42494600881297145,0.371
59.72143236274158,F,1.0,Unknown,Single,Less than $40K,Blue,83.51580031050923,4.0,2.162335113809586,0.9783565022598081,3.0749716268901777,0.0,8.415583706060625,0.48444940053232066,4.8907075725876386,32.04040331647414,0.5393516966624404,0.0
56.46259899060365,M,2.0,Graduate,Single,$120K +,Blue,57.15320245585392,3.0,1.3401306638127914,1.9280209192160092,3.280222221987336,1434.0,11.472060831295314,0.5715677123425986,4.951741849902064,37.206446833177914,0.4876810141078297,0.077
55.37714003699862,F,4.0,Graduate,Single,Less than $40K,Blue,57.15320245585392,2.0,1.7850067109460743,2.8595196828765004,3.1745890467809845,1149.0,9.267396494347256,0.4827914389862642,5.232338451389192,43.94556157533814,0.4699635573568194,0.259
51.03960474960772,M,5.0,High School,Married,$40K - $60K,Silver,53.50943731117583,5.0,0.0,1.9280209192160092,3.27724891776685,2018.0,11.348219904121622,0.3694380979544811,4.581274176477207,19.56897433513105,0.5585564274003298,0.114
46.70936743296097,M,4.0,Doctorate,Married,$80K - $120K,Blue,41.04153847840316,1.0,1.3401306638127914,0.9783565022598081,3.295370360988967,1290.0,11.87031570785845,0.47335474946845957,5.202220564691761,43.34777742649277,0.43382588531746935,0.053
59.72143236274158,M,0.0,High School,Married,$80K - $120K,Blue,70.1583039069471,5.0,1.3401306638127914,0.9783565022598081,3.132101319900669,1024.0,8.509625725078504,0.5341195053224218,4.574820065316213,15.118648172178675,0.5759458184471962,0.359
45.6280205326093,F,4.0,Graduate,Divorced,Less than $40K,Blue,57.15320245585392,3.0,1.3401306638127914,1.9280209192160092,3.0548211867826978,743.0,7.295525745400658,0.4016322951692719,4.89841457046051,33.35634760212922,0.4258883158801406,0.517
52.12332697130222,F,4.0,Uneducated,Married,Unknown,Blue,57.15320245585392,3.0,1.3401306638127914,2.8595196828765004,3.2602495283080186,2517.0,10.864946305823574,0.4445132859656795,4.815817339942462,31.375722087529603,0.41397837403515414,0.187
49.956338189937725,M,5.0,Graduate,Married,$80K - $120K,Silver,57.15320245585392,3.0,1.7850067109460743,0.9783565022598081,3.314221272599555,760.0,12.415113691042592,0.29864452003812664,4.844338189493661,29.693186738781975,0.39330538539734944,0.022
55.37714003699862,F,2.0,High School,Divorced,Less than $40K,Blue,64.53871865428522,1.0,1.3401306638127914,2.8595196828765004,3.1891565791474212,2517.0,9.021620787837554,0.4615367164165932,5.218128832231642,41.84108727799072,0.5311334139827855,0.48
47.791209634952025,M,3.0,Uneducated,Unknown,$60K - $80K,Blue,62.6805305953057,3.0,1.3401306638127914,2.8595196828765004,3.2005079684974556,865.0,9.849549064615807,0.35133063195994096,4.902284687070789,33.02899318376421,0.353064427205757,0.144
38.07345549808834,F,1.0,Uneducated,Single,Less than $40K,Blue,30.760822240506478,3.0,1.3401306638127914,0.9783565022598081,3.0902917271572927,733.0,7.980336815719927,0.4774309907326376,4.9026156718473075,31.70863745748022,0.5666404833876209,0.378
49.956338189937725,M,2.0,High School,Married,$60K - $80K,Blue,62.6805305953057,1.0,1.3401306638127914,1.9280209192160092,3.2352742686679794,727.0,10.546923878469576,0.36164722997380466,4.8147185756524795,35.298802732614014,0.39229940214755954,0.077
49.956338189937725,F,1.0,Graduate,Married,Unknown,Blue,53.50943731117583,3.0,1.3401306638127914,1.9280209192160092,3.1409071725070548,2023.0,7.854182553931217,0.4533086925380155,4.9069460982464355,35.938401482601186,0.4105917000550376,0.65
61.89596442144374,F,0.0,High School,Married,Less than $40K,Blue,57.15320245585392,3.0,1.7850067109460743,0.9783565022598081,3.1065918118189333,1670.0,7.052957748676349,0.4335879602349616,4.909536294554427,32.371038882484015,0.42823622839930314,0.745
49.956338189937725,F,1.0,High School,Single,Unknown,Blue,57.15320245585392,2.0,0.7846086187971678,2.8595196828765004,3.1328857731731574,2201.0,7.255265640480084,0.4389037705822794,4.91753210067045,35.938401482601186,0.49872909908583146,0.766
38.07345549808834,M,1.0,Graduate,Single,$60K - $80K,Blue,35.84943757847705,3.0,1.3401306638127914,0.9783565022598081,3.2849640937347613,1299.0,11.60120790579958,0.48806858504978756,5.228214755896591,44.83719004563646,0.5235313028367856,0.065
